zone,city,area,village,village_code
10009180-02,雲林縣,四湖鄉,飛東村,10009180020
10009180-03,雲林縣,四湖鄉,[萡]東村,10009180021
10007020-04,彰化縣,鹿港鎮,鹿和里,10007020030
10007020-04,彰化縣,鹿港鎮,鹿東里,10007020031
10015100-01,花蓮縣,富里鄉,吳江村,10015100001
10015100-01,花蓮縣,富里鄉,東里村,10015100002
10015100-02,花蓮縣,富里鄉,石牌村,10015100007
10015100-02,花蓮縣,富里鄉,明里村,10015100008
10015100-02,花蓮縣,富里鄉,富里村,10015100009
10015100-01,花蓮縣,富里鄉,萬寧村,10015100003
10015100-01,花蓮縣,富里鄉,新興村,10015100004
10015100-01,花蓮縣,富里鄉,竹田村,10015100005
10015100-01,花蓮縣,富里鄉,羅山村,10015100006
10007020-01,彰化縣,鹿港鎮,大有里,10007020001
10007020-01,彰化縣,鹿港鎮,中興里,10007020002
10007020-01,彰化縣,鹿港鎮,洛津里,10007020003
10007020-01,彰化縣,鹿港鎮,順興里,10007020004
10007020-01,彰化縣,鹿港鎮,郭厝里,10007020009
10007020-04,彰化縣,鹿港鎮,頂厝里,10007020005
10007020-04,彰化縣,鹿港鎮,東崎里,10007020006
10007020-01,彰化縣,鹿港鎮,埔崙里,10007020007
10007020-01,彰化縣,鹿港鎮,東石里,10007020008
10013310-01,屏東縣,春日鄉,古華村,10013310002
10013310-01,屏東縣,春日鄉,士文村,10013310003
10013310-02,屏東縣,春日鄉,七佳村,10013310004
10013310-02,屏東縣,春日鄉,歸崇村,10013310005
10013310-01,屏東縣,春日鄉,春日村,10013310001
10013310-02,屏東縣,春日鄉,力里村,10013310006
10013270-01,屏東縣,霧臺鄉,吉露村,10013270003
10013270-02,屏東縣,霧臺鄉,大武村,10013270004
10013270-02,屏東縣,霧臺鄉,佳暮村,10013270005
10013270-02,屏東縣,霧臺鄉,好茶村,10013270006
10013270-01,屏東縣,霧臺鄉,霧台村,10013270001
10013270-01,屏東縣,霧臺鄉,阿禮村,10013270002
10007150-01,彰化縣,埔心鄉,大華村,10007150010
10007150-01,彰化縣,埔心鄉,仁里村,10007150011
10007150-02,彰化縣,埔心鄉,舊舘村,10007150012
10007150-02,彰化縣,埔心鄉,南舘村,10007150013
10013050-04,屏東縣,萬丹鄉,上村村,10013050014
10013050-04,屏東縣,萬丹鄉,加興村,10013050015
10013050-04,屏東縣,萬丹鄉,社口村,10013050016
10013050-04,屏東縣,萬丹鄉,磚寮村,10013050017
10007150-03,彰化縣,埔心鄉,梧鳳村,10007150018
10013050-02,屏東縣,萬丹鄉,田厝村,10013050010
10007150-03,彰化縣,埔心鄉,埤霞村,10007150019
10013050-03,屏東縣,萬丹鄉,崙頂村,10013050011
10013050-03,屏東縣,萬丹鄉,厦北村,10013050012
10013050-03,屏東縣,萬丹鄉,厦南村,10013050013
10007150-02,彰化縣,埔心鄉,新舘村,10007150014
10007150-02,彰化縣,埔心鄉,羅厝村,10007150015
10007150-02,彰化縣,埔心鄉,芎蕉村,10007150016
10007150-03,彰化縣,埔心鄉,二重村,10007150017
10013050-04,屏東縣,萬丹鄉,社皮村,10013050018
10013050-04,屏東縣,萬丹鄉,社上村,10013050019
10007150-01,彰化縣,埔心鄉,東門村,10007150001
10007150-01,彰化縣,埔心鄉,埔心村,10007150002
10013050-02,屏東縣,萬丹鄉,萬全村,10013050003
10013050-02,屏東縣,萬丹鄉,萬後村,10013050004
10013050-02,屏東縣,萬丹鄉,萬生村,10013050005
10013050-02,屏東縣,萬丹鄉,寶厝村,10013050006
10007150-01,彰化縣,埔心鄉,瓦南村,10007150007
10007150-01,彰化縣,埔心鄉,太平村,10007150008
10007150-01,彰化縣,埔心鄉,經口村,10007150009
10013050-02,屏東縣,萬丹鄉,萬安村,10013050001
10013050-02,屏東縣,萬丹鄉,萬惠村,10013050002
10007150-01,彰化縣,埔心鄉,義民村,10007150003
10007150-01,彰化縣,埔心鄉,油車村,10007150004
10007150-01,彰化縣,埔心鄉,瓦北村,10007150005
10007150-01,彰化縣,埔心鄉,瓦中村,10007150006
10013050-02,屏東縣,萬丹鄉,四維村,10013050007
10013050-02,屏東縣,萬丹鄉,竹林村,10013050008
10013050-04,屏東縣,萬丹鄉,廣安村,10013050009
10007150-03,彰化縣,埔心鄉,埤脚村,10007150020
64000360-02,高雄市,茂林區,茂林里,64000360001
64000360-01,高雄市,茂林區,萬山里,64000360002
64000360-01,高雄市,茂林區,多納里,64000360003
10010040-01,嘉義縣,大林鎮,大糖里,10010040010
10010040-02,嘉義縣,大林鎮,大美里,10010040011
10010040-02,嘉義縣,大林鎮,過溪里,10010040012
10010040-02,嘉義縣,大林鎮,中坑里,10010040013
10010040-02,嘉義縣,大林鎮,義和里,10010040018
10010040-02,嘉義縣,大林鎮,內林里,10010040019
10010040-02,嘉義縣,大林鎮,上林里,10010040014
10010040-02,嘉義縣,大林鎮,中林里,10010040015
10010040-02,嘉義縣,大林鎮,三和里,10010040016
10010040-02,嘉義縣,大林鎮,溝背里,10010040017
10013180-01,屏東縣,崁頂鄉,崁頂村,10013180001
10013180-01,屏東縣,崁頂鄉,園寮村,10013180002
10013180-02,屏東縣,崁頂鄉,圍內村,10013180003
10010040-01,嘉義縣,大林鎮,東林里,10010040001
10013180-02,屏東縣,崁頂鄉,力社村,10013180004
10010040-01,嘉義縣,大林鎮,西林里,10010040002
10010040-01,嘉義縣,大林鎮,排路里,10010040007
10010040-01,嘉義縣,大林鎮,西結里,10010040008
10010040-01,嘉義縣,大林鎮,湖北里,10010040009
10013180-03,屏東縣,崁頂鄉,洲子村,10013180005
10010040-01,嘉義縣,大林鎮,吉林里,10010040003
10013180-03,屏東縣,崁頂鄉,北勢村,10013180006
10010040-01,嘉義縣,大林鎮,平林里,10010040004
10013180-04,屏東縣,崁頂鄉,越溪村,10013180007
10010040-01,嘉義縣,大林鎮,明華里,10010040005
10013180-04,屏東縣,崁頂鄉,港東村,10013180008
10010040-01,嘉義縣,大林鎮,明和里,10010040006
09007020-01,連江縣,北竿鄉,橋仔村,09007020003
09007020-01,連江縣,北竿鄉,芹壁村,09007020004
09007020-01,連江縣,北竿鄉,坂里村,09007020005
09007020-01,連江縣,北竿鄉,白沙村,09007020006
09007020-01,連江縣,北竿鄉,塘岐村,09007020001
09007020-01,連江縣,北竿鄉,后沃村,09007020002
10007250-01,彰化縣,竹塘鄉,竹元村,10007250001
10007250-01,彰化縣,竹塘鄉,竹塘村,10007250002
10007250-01,彰化縣,竹塘鄉,小西村,10007250003
10007250-03,彰化縣,竹塘鄉,新廣村,10007250008
10005080-02,苗栗縣,大湖鄉,大南村,10005080005
10007250-04,彰化縣,竹塘鄉,溪墘村,10007250009
10005080-01,苗栗縣,大湖鄉,大寮村,10005080006
10005080-03,苗栗縣,大湖鄉,南湖村,10005080007
10005080-04,苗栗縣,大湖鄉,義和村,10005080008
10007250-02,彰化縣,竹塘鄉,民靖村,10007250004
10005080-01,苗栗縣,大湖鄉,大湖村,10005080001
10007250-02,彰化縣,竹塘鄉,五庄村,10007250005
10005080-01,苗栗縣,大湖鄉,明湖村,10005080002
10007250-03,彰化縣,竹塘鄉,樹腳村,10007250006
10005080-02,苗栗縣,大湖鄉,靜湖村,10005080003
10007250-03,彰化縣,竹塘鄉,田頭村,10007250007
10005080-02,苗栗縣,大湖鄉,富興村,10005080004
10013050-01,屏東縣,萬丹鄉,甘棠村,10013050030
10010040-02,嘉義縣,大林鎮,三村里,10010040021
10010040-02,嘉義縣,大林鎮,三角里,10010040020
10013050-04,屏東縣,萬丹鄉,社中村,10013050020
10013050-01,屏東縣,萬丹鄉,新鐘村,10013050025
10013050-03,屏東縣,萬丹鄉,灣內村,10013050026
10013050-01,屏東縣,萬丹鄉,興全村,10013050027
10013050-01,屏東縣,萬丹鄉,興安村,10013050028
10013050-02,屏東縣,萬丹鄉,水泉村,10013050021
10013050-01,屏東縣,萬丹鄉,新庄村,10013050022
10013050-01,屏東縣,萬丹鄉,香社村,10013050023
10013050-03,屏東縣,萬丹鄉,後村村,10013050024
10005010-04,苗栗縣,苗栗市,新川里,10005010020
10005010-04,苗栗縣,苗栗市,文山里,10005010021
10013050-01,屏東縣,萬丹鄉,水仙村,10013050029
10005010-03,苗栗縣,苗栗市,嘉新里,10005010026
10005010-04,苗栗縣,苗栗市,南勢里,10005010027
10005010-04,苗栗縣,苗栗市,文聖里,10005010028
10005010-04,苗栗縣,苗栗市,福麗里,10005010022
10005010-02,苗栗縣,苗栗市,水源里,10005010023
10005010-04,苗栗縣,苗栗市,新英里,10005010024
10005010-03,苗栗縣,苗栗市,福安里,10005010025
10007250-04,彰化縣,竹塘鄉,土庫村,10007250011
10015040-01,花蓮縣,新城鄉,順安村,10015040002
10007250-04,彰化縣,竹塘鄉,內新村,10007250012
10015040-02,花蓮縣,新城鄉,康樂村,10015040003
10007250-04,彰化縣,竹塘鄉,長安村,10007250013
10015040-02,花蓮縣,新城鄉,北埔村,10015040004
10005010-02,苗栗縣,苗栗市,玉苗里,10005010010
10007250-04,彰化縣,竹塘鄉,永安村,10007250014
10015040-03,花蓮縣,新城鄉,佳林村,10015040005
10005050-05,苗栗縣,頭份市,尖山里,10005050022
10005050-05,苗栗縣,頭份市,尖下里,10005050023
10007250-04,彰化縣,竹塘鄉,竹林村,10007250010
10015040-01,花蓮縣,新城鄉,新城村,10015040001
10005010-03,苗栗縣,苗栗市,上苗里,10005010015
10005050-05,苗栗縣,頭份市,廣興里,10005050024
10005010-03,苗栗縣,苗栗市,北苗里,10005010016
10005050-05,苗栗縣,頭份市,濫坑里,10005050025
10005010-03,苗栗縣,苗栗市,清華里,10005010017
10005010-03,苗栗縣,苗栗市,嘉盛里,10005010018
10005010-02,苗栗縣,苗栗市,大同里,10005010011
10005050-02,苗栗縣,頭份市,上興里,10005050020
10015040-03,花蓮縣,新城鄉,嘉里村,10015040006
10005010-02,苗栗縣,苗栗市,新苗里,10005010012
10005050-02,苗栗縣,頭份市,下興里,10005050021
10015040-03,花蓮縣,新城鄉,嘉新村,10015040007
10005010-02,苗栗縣,苗栗市,勝利里,10005010013
10015040-02,花蓮縣,新城鄉,大漢村,10015040008
10005010-02,苗栗縣,苗栗市,恭敬里,10005010014
10015040-02,花蓮縣,新城鄉,新秀村,10015040009
10005050-04,苗栗縣,頭份市,民權里,10005050026
10005050-05,苗栗縣,頭份市,民生里,10005050027
10005010-03,苗栗縣,苗栗市,福星里,10005010019
10005050-03,苗栗縣,頭份市,建國里,10005050028
10005050-03,苗栗縣,頭份市,成功里,10005050029
10005050-02,苗栗縣,頭份市,信義里,10005050011
10005050-02,苗栗縣,頭份市,和平里,10005050012
10005050-04,苗栗縣,頭份市,民族里,10005050013
10005050-04,苗栗縣,頭份市,東庄里,10005050014
10005050-02,苗栗縣,頭份市,仁愛里,10005050010
10005050-05,苗栗縣,頭份市,蘆竹里,10005050019
10005050-03,苗栗縣,頭份市,後庄里,10005050015
10005050-03,苗栗縣,頭份市,山下里,10005050016
10005050-03,苗栗縣,頭份市,蟠桃里,10005050017
10005050-04,苗栗縣,頭份市,田寮里,10005050018
10005050-03,苗栗縣,頭份市,中興里,10005050033
10005050-02,苗栗縣,頭份市,自強里,10005050030
10005050-03,苗栗縣,頭份市,合興里,10005050031
10005050-03,苗栗縣,頭份市,文化里,10005050032
10009010-03,雲林縣,斗六市,保庄里,10009010022
10009010-03,雲林縣,斗六市,虎溪里,10009010023
10009010-04,雲林縣,斗六市,梅林里,10009010024
10009010-04,雲林縣,斗六市,湖山里,10009010025
10009010-03,雲林縣,斗六市,久安里,10009010020
10009010-03,雲林縣,斗六市,長平里,10009010021
10009090-02,雲林縣,莿桐鄉,埔尾村,10009090008
10009090-03,雲林縣,莿桐鄉,饒平村,10009090009
10009090-01,雲林縣,莿桐鄉,興桐村,10009090004
10009010-04,雲林縣,斗六市,榴中里,10009010026
10009090-01,雲林縣,莿桐鄉,義和村,10009090005
10009010-04,雲林縣,斗六市,榴北里,10009010027
10009090-02,雲林縣,莿桐鄉,埔子村,10009090006
10009010-04,雲林縣,斗六市,榴南里,10009010028
10009090-02,雲林縣,莿桐鄉,大美村,10009090007
10009010-04,雲林縣,斗六市,溪洲里,10009010029
10009090-03,雲林縣,莿桐鄉,四合村,10009090011
10009010-02,雲林縣,斗六市,龍潭里,10009010011
10009090-03,雲林縣,莿桐鄉,麻園村,10009090012
10009010-02,雲林縣,斗六市,鎮南里,10009010012
10009090-03,雲林縣,莿桐鄉,五華村,10009090013
10009010-02,雲林縣,斗六市,林頭里,10009010013
10009090-03,雲林縣,莿桐鄉,六合村,10009090014
10009010-02,雲林縣,斗六市,重光里,10009010014
10009090-02,雲林縣,莿桐鄉,興貴村,10009090010
10009010-01,雲林縣,斗六市,鎮北里,10009010010
10005010-01,苗栗縣,苗栗市,玉清里,10005010004
10009010-02,雲林縣,斗六市,嘉東里,10009010019
10005010-01,苗栗縣,苗栗市,玉華里,10005010005
10005010-01,苗栗縣,苗栗市,維新里,10005010006
10005010-01,苗栗縣,苗栗市,維祥里,10005010007
10009010-03,雲林縣,斗六市,溝埧里,10009010015
10005010-01,苗栗縣,苗栗市,中苗里,10005010001
10009010-03,雲林縣,斗六市,江厝里,10009010016
10005010-04,苗栗縣,苗栗市,建功里,10005010002
10009010-03,雲林縣,斗六市,三光里,10009010017
10005010-01,苗栗縣,苗栗市,青苗里,10005010003
10009010-03,雲林縣,斗六市,崙峯里,10009010018
10009050-02,雲林縣,土庫鎮,埤腳里,10009050008
10009050-03,雲林縣,土庫鎮,大荖里,10009050009
10005010-02,苗栗縣,苗栗市,綠苗里,10005010008
10005010-02,苗栗縣,苗栗市,高苗里,10005010009
10009050-01,雲林縣,土庫鎮,石廟里,10009050010
10009010-03,雲林縣,斗六市,正心里,10009010040
10009050-03,雲林縣,土庫鎮,後埔里,10009050015
10005050-01,苗栗縣,頭份市,流東里,10005050001
10009050-03,雲林縣,土庫鎮,崙內里,10009050016
10005050-01,苗栗縣,頭份市,珊湖里,10005050002
10009050-04,雲林縣,土庫鎮,新庄里,10009050017
10005050-01,苗栗縣,頭份市,斗煥里,10005050003
10009050-04,雲林縣,土庫鎮,東平里,10009050011
10009050-04,雲林縣,土庫鎮,南平里,10009050012
10009050-04,雲林縣,土庫鎮,北平里,10009050013
10009050-04,雲林縣,土庫鎮,西平里,10009050014
10005050-02,苗栗縣,頭份市,頭份里,10005050008
10005050-02,苗栗縣,頭份市,忠孝里,10005050009
10005050-01,苗栗縣,頭份市,新華里,10005050004
10005050-01,苗栗縣,頭份市,興隆里,10005050005
10005050-02,苗栗縣,頭份市,上埔里,10005050006
10005050-02,苗栗縣,頭份市,土牛里,10005050007
10013220-01,屏東縣,琉球鄉,本福村,10013220001
10013220-01,屏東縣,琉球鄉,中福村,10013220002
10013220-02,屏東縣,琉球鄉,漁福村,10013220003
10013220-04,屏東縣,琉球鄉,杉福村,10013220008
10009010-01,雲林縣,斗六市,鎮西里,10009010033
10009010-02,雲林縣,斗六市,公正里,10009010034
10009010-02,雲林縣,斗六市,社口里,10009010035
10013220-02,屏東縣,琉球鄉,大福村,10013220004
10009010-01,雲林縣,斗六市,公誠里,10009010036
10013220-03,屏東縣,琉球鄉,南福村,10013220005
10013220-03,屏東縣,琉球鄉,天福村,10013220006
10007010-03,彰化縣,彰化市,下廍里,10007010002
10009010-04,雲林縣,斗六市,長安里,10009010030
10013220-04,屏東縣,琉球鄉,上福村,10013220007
10007010-03,彰化縣,彰化市,興北里,10007010003
10009010-04,雲林縣,斗六市,十三里,10009010031
10007010-03,彰化縣,彰化市,信義里,10007010004
10009010-01,雲林縣,斗六市,鎮東里,10009010032
10007010-03,彰化縣,彰化市,民生里,10007010005
10007010-03,彰化縣,彰化市,文化里,10007010001
10009010-01,雲林縣,斗六市,明德里,10009010037
10009010-02,雲林縣,斗六市,成功里,10009010038
10009010-01,雲林縣,斗六市,文化里,10009010039
10007010-03,彰化縣,彰化市,陽明里,10007010006
10007010-03,彰化縣,彰化市,萬安里,10007010007
10007010-03,彰化縣,彰化市,新興里,10007010008
10007010-03,彰化縣,彰化市,新華里,10007010009
10005080-03,苗栗縣,大湖鄉,東興村,10005080009
10007080-03,彰化縣,花壇鄉,長春村,10007080018
10005080-03,苗栗縣,大湖鄉,武榮村,10005080010
10005080-04,苗栗縣,大湖鄉,栗林村,10005080011
10005080-04,苗栗縣,大湖鄉,新開村,10005080012
10007080-02,彰化縣,花壇鄉,中口村,10007080007
10007080-02,彰化縣,花壇鄉,北口村,10007080008
10007080-02,彰化縣,花壇鄉,長沙村,10007080009
10005160-01,苗栗縣,三灣鄉,三灣村,10005160001
10005160-01,苗栗縣,三灣鄉,內灣村,10005160002
10005160-01,苗栗縣,三灣鄉,銅鏡村,10005160003
10005160-03,苗栗縣,三灣鄉,永和村,10005160008
10005160-02,苗栗縣,三灣鄉,頂寮村,10005160004
10005160-02,苗栗縣,三灣鄉,北埔村,10005160005
10007080-03,彰化縣,花壇鄉,灣雅村,10007080014
10005160-03,苗栗縣,三灣鄉,大河村,10005160006
10007080-03,彰化縣,花壇鄉,灣東村,10007080015
10005160-03,苗栗縣,三灣鄉,大坪村,10005160007
10007080-03,彰化縣,花壇鄉,三春村,10007080016
10007080-03,彰化縣,花壇鄉,永春村,10007080017
10007080-02,彰化縣,花壇鄉,文德村,10007080010
10007080-02,彰化縣,花壇鄉,白沙村,10007080011
10007080-02,彰化縣,花壇鄉,岩竹村,10007080012
10007080-03,彰化縣,花壇鄉,橋頭村,10007080013
10002020-02,宜蘭縣,羅東鎮,仁和里,10002020030
10009090-01,雲林縣,莿桐鄉,莿桐村,10009090001
10009010-02,雲林縣,斗六市,忠孝里,10009010001
10009090-01,雲林縣,莿桐鄉,甘厝村,10009090002
10009010-02,雲林縣,斗六市,仁愛里,10009010002
10009090-01,雲林縣,莿桐鄉,甘西村,10009090003
10009010-01,雲林縣,斗六市,信義里,10009010003
10009010-01,雲林縣,斗六市,三平里,10009010008
10009010-02,雲林縣,斗六市,八德里,10009010009
10009010-01,雲林縣,斗六市,四維里,10009010004
10009010-01,雲林縣,斗六市,太平里,10009010005
10009010-01,雲林縣,斗六市,中和里,10009010006
10009010-01,雲林縣,斗六市,光興里,10009010007
10014160-01,臺東縣,蘭嶼鄉,朗島村,10014160002
10014160-01,臺東縣,蘭嶼鄉,紅頭村,10014160003
10014160-01,臺東縣,蘭嶼鄉,椰油村,10014160004
10009050-01,雲林縣,土庫鎮,越港里,10009050004
10009050-01,雲林縣,土庫鎮,溪邊里,10009050005
10014160-01,臺東縣,蘭嶼鄉,東清村,10014160001
10009050-02,雲林縣,土庫鎮,興新里,10009050006
10009050-02,雲林縣,土庫鎮,奮起里,10009050007
10009050-01,雲林縣,土庫鎮,忠正里,10009050001
10009050-01,雲林縣,土庫鎮,順天里,10009050002
10009050-01,雲林縣,土庫鎮,宮北里,10009050003
10007010-04,彰化縣,彰化市,茄苳里,10007010060
10007010-04,彰化縣,彰化市,茄南里,10007010061
10007010-04,彰化縣,彰化市,阿夷里,10007010062
10002020-01,宜蘭縣,羅東鎮,新群里,10002020006
10007010-04,彰化縣,彰化市,古夷里,10007010063
10002020-02,宜蘭縣,羅東鎮,羅莊里,10002020007
10002020-02,宜蘭縣,羅東鎮,南昌里,10002020008
10002020-02,宜蘭縣,羅東鎮,南豪里,10002020009
10007010-04,彰化縣,彰化市,竹巷里,10007010068
10002020-01,宜蘭縣,羅東鎮,大新里,10002020004
10007010-04,彰化縣,彰化市,田中里,10007010069
10002020-01,宜蘭縣,羅東鎮,東安里,10002020005
10007010-04,彰化縣,彰化市,復興里,10007010064
10007010-04,彰化縣,彰化市,和調里,10007010065
10004080-01,新竹縣,橫山鄉,橫山村,10004080001
10007010-04,彰化縣,彰化市,石牌里,10007010066
10007010-04,彰化縣,彰化市,福田里,10007010067
10004020-01,新竹縣,竹東鎮,員崠里,10004020004
10004020-01,新竹縣,竹東鎮,東寧里,10004020005
10004080-03,新竹縣,橫山鄉,內灣村,10004080006
10004020-01,新竹縣,竹東鎮,上舘里,10004020006
10004020-02,新竹縣,竹東鎮,大鄉里,10004020007
10004080-04,新竹縣,橫山鄉,福興村,10004080007
10007040-01,彰化縣,線西鄉,線西村,10007040001
10004080-04,新竹縣,橫山鄉,沙坑村,10004080008
10007040-01,彰化縣,線西鄉,頂庄村,10007040002
10004020-01,新竹縣,竹東鎮,上坪里,10004020001
10004080-02,新竹縣,橫山鄉,新興村,10004080009
10004020-01,新竹縣,竹東鎮,瑞峰里,10004020002
10004080-01,新竹縣,橫山鄉,田寮村,10004080002
10004080-01,新竹縣,橫山鄉,南昌村,10004080003
10004020-01,新竹縣,竹東鎮,軟橋里,10004020003
10004080-01,新竹縣,橫山鄉,豐鄉村,10004080004
10004080-02,新竹縣,橫山鄉,豐田村,10004080005
10007040-03,彰化縣,線西鄉,頂犁村,10007040007
10007040-03,彰化縣,線西鄉,德興村,10007040008
10004020-02,新竹縣,竹東鎮,東華里,10004020008
10004020-02,新竹縣,竹東鎮,商華里,10004020009
10007040-01,彰化縣,線西鄉,寓埔村,10007040003
10007040-02,彰化縣,線西鄉,塭仔村,10007040004
10007040-02,彰化縣,線西鄉,溝內村,10007040005
10007010-04,彰化縣,彰化市,大竹里,10007010050
10007040-03,彰化縣,線西鄉,下犁村,10007040006
10007010-04,彰化縣,彰化市,竹中里,10007010051
10007010-04,彰化縣,彰化市,安溪里,10007010052
10007010-04,彰化縣,彰化市,三村里,10007010057
10007010-04,彰化縣,彰化市,國聖里,10007010058
10007010-04,彰化縣,彰化市,寶廍里,10007010059
10007010-04,彰化縣,彰化市,香山里,10007010053
10007010-04,彰化縣,彰化市,牛埔里,10007010054
10007010-04,彰化縣,彰化市,福山里,10007010055
10007010-04,彰化縣,彰化市,中庄里,10007010056
10004040-01,新竹縣,關西鎮,西安里,10004040002
10004040-01,新竹縣,關西鎮,南雄里,10004040003
10004040-01,新竹縣,關西鎮,北斗里,10004040004
10004040-01,新竹縣,關西鎮,仁安里,10004040005
10004040-01,新竹縣,關西鎮,東興里,10004040001
10007080-01,彰化縣,花壇鄉,中庄村,10007080003
10007080-01,彰化縣,花壇鄉,劉厝村,10007080004
10007080-01,彰化縣,花壇鄉,崙雅村,10007080005
10002020-04,宜蘭縣,羅東鎮,公正里,10002020020
10013290-01,屏東縣,泰武鄉,佳平村,10013290001
10007080-01,彰化縣,花壇鄉,南口村,10007080006
10002020-04,宜蘭縣,羅東鎮,集祥里,10002020021
10013290-01,屏東縣,泰武鄉,武潭村,10013290002
10002020-04,宜蘭縣,羅東鎮,信義里,10002020022
10004040-01,新竹縣,關西鎮,北山里,10004040006
10013290-01,屏東縣,泰武鄉,平和村,10013290003
10002020-04,宜蘭縣,羅東鎮,竹林里,10002020023
10004040-01,新竹縣,關西鎮,南山里,10004040007
10013290-02,屏東縣,泰武鄉,佳興村,10013290004
10007080-01,彰化縣,花壇鄉,花壇村,10007080001
10004040-02,新竹縣,關西鎮,東安里,10004040008
10007080-01,彰化縣,花壇鄉,金墩村,10007080002
10004040-03,新竹縣,關西鎮,東光里,10004040009
10002020-01,宜蘭縣,羅東鎮,開明里,10002020028
10002020-03,宜蘭縣,羅東鎮,中山里,10002020029
10007170-04,彰化縣,社頭鄉,仁和村,10007170009
10002020-04,宜蘭縣,羅東鎮,仁愛里,10002020024
10013290-02,屏東縣,泰武鄉,泰武村,10013290005
10002020-04,宜蘭縣,羅東鎮,樹林里,10002020025
10013290-01,屏東縣,泰武鄉,萬安村,10013290006
10002020-03,宜蘭縣,羅東鎮,國華里,10002020026
10002020-03,宜蘭縣,羅東鎮,維揚里,10002020027
10004020-02,新竹縣,竹東鎮,中山里,10004020020
10004020-01,新竹縣,竹東鎮,中正里,10004020021
10007170-02,彰化縣,社頭鄉,崙雅村,10007170010
10007170-01,彰化縣,社頭鄉,湳底村,10007170011
10004020-02,新竹縣,竹東鎮,南華里,10004020022
10004020-03,新竹縣,竹東鎮,榮華里,10004020023
10004020-02,新竹縣,竹東鎮,忠孝里,10004020024
10004020-03,新竹縣,竹東鎮,陸豐里,10004020025
10007170-02,彰化縣,社頭鄉,里仁村,10007170016
10007170-01,彰化縣,社頭鄉,張厝村,10007170017
10007170-04,彰化縣,社頭鄉,龍井村,10007170018
10002020-02,宜蘭縣,羅東鎮,成功里,10002020010
10007170-01,彰化縣,社頭鄉,舊社村,10007170019
10002020-02,宜蘭縣,羅東鎮,仁德里,10002020011
10007170-04,彰化縣,社頭鄉,泰安村,10007170012
10007170-02,彰化縣,社頭鄉,美雅村,10007170013
10007170-01,彰化縣,社頭鄉,新厝村,10007170014
10007010-04,彰化縣,彰化市,台鳳里,10007010071
10007170-04,彰化縣,社頭鄉,平和村,10007170015
10007010-02,彰化縣,彰化市,崙平里,10007010072
10007010-02,彰化縣,彰化市,向陽里,10007010073
10002020-03,宜蘭縣,羅東鎮,西安里,10002020017
10002020-03,宜蘭縣,羅東鎮,北成里,10002020018
10002020-04,宜蘭縣,羅東鎮,賢文里,10002020019
10007010-04,彰化縣,彰化市,快官里,10007010070
10002020-03,宜蘭縣,羅東鎮,漢民里,10002020016
10004080-02,新竹縣,橫山鄉,大肚村,10004080010
10004020-02,新竹縣,竹東鎮,竹東里,10004020010
10004080-03,新竹縣,橫山鄉,力行村,10004080011
10004020-04,新竹縣,竹東鎮,三重里,10004020015
10004020-04,新竹縣,竹東鎮,頭重里,10004020016
10004020-04,新竹縣,竹東鎮,員山里,10004020017
10004020-04,新竹縣,竹東鎮,柯湖里,10004020018
10004020-03,新竹縣,竹東鎮,榮樂里,10004020011
10004040-03,新竹縣,關西鎮,南新里,10004040020
10004020-03,新竹縣,竹東鎮,鷄林里,10004020012
10004040-04,新竹縣,關西鎮,東平里,10004040021
10004020-03,新竹縣,竹東鎮,仁愛里,10004020013
10004020-03,新竹縣,竹東鎮,五豐里,10004020014
10007170-01,彰化縣,社頭鄉,廣福村,10007170005
10007170-04,彰化縣,社頭鄉,朝興村,10007170006
10007170-02,彰化縣,社頭鄉,仁雅村,10007170007
10007170-01,彰化縣,社頭鄉,橋頭村,10007170008
10004020-04,新竹縣,竹東鎮,二重里,10004020019
10007170-01,彰化縣,社頭鄉,社頭村,10007170001
10007170-01,彰化縣,社頭鄉,東興村,10007170002
10007170-03,彰化縣,社頭鄉,山湖村,10007170003
10007170-01,彰化縣,社頭鄉,廣興村,10007170004
10007010-02,彰化縣,彰化市,五權里,10007010024
10007010-02,彰化縣,彰化市,長樂里,10007010025
10007010-02,彰化縣,彰化市,東芳里,10007010026
10007010-02,彰化縣,彰化市,南安里,10007010027
10007010-02,彰化縣,彰化市,西興里,10007010020
10007010-02,彰化縣,彰化市,西勢里,10007010021
10007010-02,彰化縣,彰化市,忠孝里,10007010022
10007010-02,彰化縣,彰化市,忠權里,10007010023
10004040-03,新竹縣,關西鎮,玉山里,10004040013
10004040-04,新竹縣,關西鎮,大同里,10004040014
10004040-04,新竹縣,關西鎮,石光里,10004040015
10004040-04,新竹縣,關西鎮,上林里,10004040016
10007010-02,彰化縣,彰化市,南美里,10007010028
10007010-02,彰化縣,彰化市,莿桐里,10007010029
10004040-03,新竹縣,關西鎮,新富里,10004040010
10004040-02,新竹縣,關西鎮,金山里,10004040011
10004040-02,新竹縣,關西鎮,錦山里,10004040012
10004040-04,新竹縣,關西鎮,新力里,10004040017
10004040-04,新竹縣,關西鎮,南和里,10004040018
10004040-02,新竹縣,關西鎮,東山里,10004040019
10007010-03,彰化縣,彰化市,永福里,10007010013
10007010-03,彰化縣,彰化市,光復里,10007010014
10007010-03,彰化縣,彰化市,光華里,10007010015
10007010-02,彰化縣,彰化市,萬壽里,10007010016
10007010-03,彰化縣,彰化市,龍山里,10007010010
